epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.7263405919075012,0.8016612529754639,9.999999747378752e-06,0.6206273436546326,0.761205792427063,0.668283224105835,0.525268018245697,0.629347026348114,2.3436903953552246,0.5267764925956726,0.5222052335739136
1,0.7659692168235779,0.8462364673614502,9.999999747378752e-06,0.49389439821243286,0.7942692637443542,0.7259249091148376,0.5278202891349792,0.652387261390686,1.8522374629974365,0.5308449864387512,0.52271568775177
2,0.7859914302825928,0.8666240572929382,9.999999747378752e-06,0.45715194940567017,0.8120755553245544,0.7538450956344604,0.5712097883224487,0.7063517570495605,1.263647198677063,0.5828905701637268,0.5599795579910278
3,0.8073992133140564,0.8890123963356018,9.999999747378752e-06,0.395378053188324,0.8317467570304871,0.7808645963668823,0.5895864963531494,0.7255586385726929,1.078357219696045,0.6074513792991638,0.5742725729942322
4,0.8193848133087158,0.8990545868873596,9.999999747378752e-06,0.38575446605682373,0.8390501141548157,0.7931273579597473,0.5972434878349304,0.7254049777984619,1.0157970190048218,0.6194933652877808,0.5742725729942322
5,0.8334488272666931,0.9127548933029175,9.999999747378752e-06,0.34160691499710083,0.8510452508926392,0.8094776272773743,0.6125574111938477,0.7381895780563354,0.9546711444854736,0.6401326656341553,0.5911179184913635
6,0.8400304913520813,0.9185660481452942,9.999999747378752e-06,0.3283078074455261,0.8567915558815002,0.8207011222839355,0.6574783325195312,0.7736929059028625,0.8330836892127991,0.6800661087036133,0.6304236650466919
7,0.8496605157852173,0.9240785241127014,9.999999747378752e-06,0.3136889338493347,0.8643516898155212,0.8294997811317444,0.6605411171913147,0.773091197013855,0.8281843066215515,0.68642657995224,0.6324655413627625
