epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.7396425008773804,0.8180621266365051,9.999999747378752e-06,0.6057037711143494,0.7757865190505981,0.6867812275886536,0.4839203655719757,0.5672250986099243,3.073560953140259,0.4835897386074066,0.4813680350780487
1,0.7846750617027283,0.8579047918319702,9.999999747378752e-06,0.47642871737480164,0.8088334798812866,0.7460163235664368,0.5324144959449768,0.6305065155029297,2.042447805404663,0.5321910977363586,0.5232261419296265
2,0.804073691368103,0.8845106363296509,9.999999747378752e-06,0.40719592571258545,0.8269873261451721,0.7719274163246155,0.5834609270095825,0.703485369682312,1.3702716827392578,0.5865834355354309,0.5758039951324463
3,0.8216017484664917,0.8968863487243652,9.999999747378752e-06,0.3809444010257721,0.8403078317642212,0.794374406337738,0.6089841723442078,0.7396654486656189,1.0629616975784302,0.6210916638374329,0.5982643961906433
4,0.8358043432235718,0.9098013639450073,9.999999747378752e-06,0.36841729283332825,0.8516203761100769,0.8119717240333557,0.6324655413627625,0.7550337910652161,0.9585453271865845,0.649066686630249,0.6212353110313416
5,0.8401690721511841,0.9155690670013428,9.999999747378752e-06,0.34819820523262024,0.856499969959259,0.817514181137085,0.659520149230957,0.7661324143409729,0.8810432553291321,0.6854178309440613,0.6406329870223999
6,0.8493834137916565,0.9237196445465088,9.999999747378752e-06,0.328146368265152,0.8653055429458618,0.8309546709060669,0.6600306034088135,0.7644472122192383,0.8779770731925964,0.6827811002731323,0.6416538953781128
7,0.8578356504440308,0.9285533428192139,9.999999747378752e-06,0.30722755193710327,0.8707287311553955,0.8385756015777588,0.6789178252220154,0.7624822854995728,0.8481103181838989,0.6981030106544495,0.6574783325195312
